sample_kind,thermal_variant_id,run_id,time_s,time_ns,collector_inner_voltage_v,ic_a_um,tmax_k,tpre_k,delta_t_k,power_w_um,cumulative_port_energy_j_um,phase,source_file,source_row,diagnostic_only
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,4.57492675781e-11,0.0457492675781,2500.0,1.31249134988e-07,324.633215689,324.633215689,0.0,0.00032812283747,1.4978564433193433e-14,pre_strike,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,15,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,5.57492675781e-11,0.0557492675781,2500.0,1.31249133417e-07,324.633215689,324.633215689,0.0,0.0003281228335425,1.8259792788255933e-14,pre_strike,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,16,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,6.57492675781e-11,0.0657492675781,2500.0,1.31249133153e-07,324.633215689,324.633215689,0.0,0.00032812283288250003,2.1541021120380933e-14,pre_strike,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,17,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,7.57492675781e-11,0.07574926757810001,2500.0,1.31249134161e-07,324.633215689,324.633215689,0.0,0.00032812283540249997,2.4822249461805934e-14,pre_strike,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,18,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,8.57492675781e-11,0.0857492675781,2500.0,1.31249134229e-07,324.633215689,324.633215689,0.0,0.00032812283557250005,2.810347781668093e-14,pre_strike,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,19,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.57492675781e-11,0.0957492675781,2500.0,3.49984953035e-05,324.633215838,324.633215689,1.4900001588102896e-07,0.08749623825875001,4.672252832882936e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,20,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.68746337891e-11,0.0968746337891,2500.0,6.66764339138e-05,324.633215859,324.633215689,1.7000002117129043e-07,0.1666910847845,6.102521955970009e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,21,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.8e-11,0.098,2500.0,2.8053901033e-05,324.63321588,324.633215689,1.910000264615519e-07,0.0701347525825,7.43510093217461e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,22,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.82e-11,0.0982,2500.0,1.33835611591e-05,324.633215884,324.633215689,1.9499998415994924e-07,0.03345890289775,7.538694587654858e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,23,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.84e-11,0.0984,2500.0,6.3430926002e-06,324.633215888,324.633215689,1.9899999870176543e-07,0.015857731500500002,7.58801122205311e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,24,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.86e-11,0.09860000000000001,2500.0,3.31591054374e-06,324.633215892,324.633215689,2.0300001324358163e-07,0.00828977635935,7.61215872991296e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,25,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.88e-11,0.0988,2500.0,2.10722655957e-06,324.633215896,324.633215689,2.0700002778539783e-07,0.005268066398925,7.625716572671235e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,26,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.9e-11,0.09899999999999999,2500.0,1.6426781462e-06,324.6332159,324.633215689,2.1099998548379517e-07,0.0041066953655,7.63509133443566e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,27,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.92e-11,0.09920000000000001,2500.0,1.46167323108e-06,324.633215904,324.633215689,2.1500000002561137e-07,0.0036541830777,7.642852212878861e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,28,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.94e-11,0.0994,2500.0,1.38535283225e-06,324.633215908,324.633215689,2.1900001456742757e-07,0.003463382080625,7.649969778037185e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,29,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.96e-11,0.0996,2500.0,1.34864433742e-06,324.633215912,324.633215689,2.2300002910924377e-07,0.00337161084355,7.656804770961361e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,30,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,9.98e-11,0.0998,2500.0,1.32822181597e-06,324.633215916,324.633215689,2.269999868076411e-07,0.003320554539925,7.663496936344836e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,31,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1e-10,0.1,2500.0,1.31521029649e-06,324.63321592,324.633215689,2.310000013494573e-07,0.003288025741225,7.670105516625986e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,32,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.002e-10,0.1002,2500.0,1.30571941206e-06,324.633215924,324.633215689,2.350000158912735e-07,0.00326429853015,7.676657840897361e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,33,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.004e-10,0.1004,2500.0,1.29772528134e-06,324.633215928,324.633215689,2.390000304330897e-07,0.00324431320335,7.683166452630861e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,34,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.006e-10,0.1006,2500.0,1.29009698422e-06,324.633215932,324.633215689,2.4299998813148704e-07,0.00322524246055,7.689636008294761e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,35,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.008e-10,0.1008,2500.0,1.28233053446e-06,324.633215936,324.633215689,2.4700000267330324e-07,0.0032058263361500004,7.696067077091461e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,36,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.01e-10,0.101,2500.0,1.27441722786e-06,324.63321594,324.633215689,2.5100001721511944e-07,0.0031860430696499997,7.702458946497261e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,37,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.012e-10,0.1012,2500.0,1.26663546893e-06,324.633215944,324.633215689,2.5500003175693564e-07,0.003166588672325,7.708811578239236e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,38,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.014e-10,0.10139999999999999,2500.0,1.25930991941e-06,324.633215948,324.633215689,2.58999989455333e-07,0.003148274798525,7.715126441710086e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,39,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.016e-10,0.10160000000000001,2500.0,1.25265947342e-06,324.633215951,324.633215689,2.6200001457254984e-07,0.00313164868355,7.721406365192162e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,40,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.018e-10,0.1018,2500.0,1.24676390228e-06,324.633215955,324.633215689,2.6600002911436604e-07,0.0031169097557,7.727654923631412e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,41,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.02e-10,0.102,2500.0,1.2415969291e-06,324.633215959,324.633215689,2.699999868127634e-07,0.0031039923227499998,7.733875825709861e-13,ion_pulse,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,42,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.022e-10,0.10220000000000001,2500.0,1.23706436195e-06,324.633215963,324.633215689,2.740000013545796e-07,0.0030926609048749997,7.740072478937486e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,43,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.0248e-10,0.10248,2500.0,1.23197227079e-06,324.633215969,324.633215689,2.7999999474559445e-07,0.0030799306769749998,7.748714107152076e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,44,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.02872e-10,0.10287199999999999,2500.0,1.22627756146e-06,324.633215977,324.633215689,2.8800002382922685e-07,0.00306569390365,7.7607595313301e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,45,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.034208e-10,0.1034208,2500.0,1.21914259439e-06,324.633215988,324.633215689,2.9900002118665725e-07,0.003047856485975,7.777535113599232e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,46,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.0418912e-10,0.10418912,2500.0,1.20870044269e-06,324.633216003,324.633215689,3.13999976242485e-07,0.0030217511067249995,7.800852118127348e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,47,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.05264768e-10,0.10526476800000001,2500.0,1.1950893306e-06,324.633216024,324.633215689,3.3499998153274646e-07,0.0029877233265,7.833172513903096e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,48,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.067706752e-10,0.1067706752,2500.0,1.18014279187e-06,324.633216055,324.633215689,3.65999994755839e-07,0.0029503569796750003,7.877883503339332e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,49,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.0887894528e-10,0.10887894528,2500.0,1.16207986598e-06,324.633216097,324.633215689,4.0800000533636194e-07,0.00290519966495,7.939608977717372e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,50,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.11830523392e-10,0.111830523392,2500.0,1.14153942258e-06,324.633216157,324.633215689,4.679999960899295e-07,0.0028538485564499998,8.024600381098556e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,51,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.15962732749e-10,0.115962732749,2500.0,1.12060625327e-06,324.633216242,324.633215689,5.530000066755747e-07,0.002801515633175,8.141446125206612e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,52,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.21747825848e-10,0.121747825848,2500.0,1.10402923904e-06,324.633216361,324.633215689,6.719999987581105e-07,0.0027600730976,8.302317668136025e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,53,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.29846956188e-10,0.129846956188,2500.0,1.09569966473e-06,324.633216532,324.633215689,8.430000093540002e-07,0.002739249161825,8.525016306939757e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,54,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.41185738663e-10,0.14118573866300002,2500.0,1.09426113017e-06,324.633216775,324.633215689,1.0859999974854873e-06,0.002735652825425,8.835409920466622e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,55,True
raw_transient,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,1.57060034128e-10,0.15706003412800001,2500.0,1.09133320306e-06,324.633217127,324.633215689,1.4380000266100978e-06,0.0027283330076500003,9.269094548120655e-13,post_pulse_decay,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a/postprocess/r1_transient_raw.csv,56,True
