series_id,time_s,time_ns,vce_v,ic_a_um,tmax_k,tpre_k,delta_t_k,delta_t_log_eligible,power_w_um,cumulative_electrical_energy_j_um,d_log_ic_dt_s_inv,d_delta_t_dt_k_s,phase,source_path,source_row,classification_scope
cold300_nonsteady,5.57492675781e-11,0.0557492675781,2500.0,1.30358660196e-07,300.000176978,300.000220981,-4.4002999970871315e-05,false,0.00032589665049,1.8135907064724265e-14,-430.3512213255089,1665950.0005289372,pre_strike,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,16,diagnostic_only
cold300_nonsteady,6.57492675781e-11,0.0657492675781,2500.0,1.30358659723e-07,300.000192841,300.000220981,-2.8139999983523012e-05,false,0.0003258966493075,2.1394873563711765e-14,-655.1156950251877,1522750.0000491994,pre_strike,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,17,diagnostic_only
cold300_nonsteady,7.57492675781e-11,0.07574926757810001,2500.0,1.30358658488e-07,300.000207433,300.000220981,-1.3547999969887314e-05,false,0.00032589664622,2.4653840041349265e-14,390.0776590626266,1406999.999176151,pre_strike,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,18,diagnostic_only
cold300_nonsteady,8.57492675781e-11,0.0857492675781,2500.0,1.3035866074e-07,300.000220981,300.000220981,0.0,false,0.00032589665185000003,2.7912806531699262e-14,280006060188.63983,1045444249.9991503,pre_strike,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,19,diagnostic_only
cold300_nonsteady,9.57492675781e-11,0.0957492675781,2500.0,3.52566966775e-05,300.021116318,300.000220981,0.020895337000013114,true,0.08814174169375,4.702509982596994e-13,558754172798.6381,2042375915.459793,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,20,diagnostic_only
cold300_nonsteady,9.68746337891e-11,0.0968746337891,2500.0,6.5292625396e-05,300.022943161,300.000220981,0.02272218000001658,true,0.16323156349,6.116945102602907e-13,-130236560613.4061,1800708942.81499,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,21,diagnostic_only
cold300_nonsteady,9.8e-11,0.098,2500.0,2.62989190714e-05,300.025169232,300.000220981,0.02494825100001208,true,0.0657472976785,7.405370469449866e-13,-1258139766223.3865,2099430313.7542644,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,22,diagnostic_only
cold300_nonsteady,9.82e-11,0.0982,2500.0,1.23219615352e-05,300.025725675,300.000220981,0.025504694000005657,true,0.030804903838,7.501922670966365e-13,-3773133836978.906,2802337500.0429506,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,23,diagnostic_only
cold300_nonsteady,9.84e-11,0.0984,2500.0,5.8140319856e-06,300.026290167,300.000220981,0.026069186000029276,true,0.014535079964,7.547262654768366e-13,-3458329812145.8467,2824187500.0389433,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,24,diagnostic_only
cold300_nonsteady,9.86e-11,0.09860000000000001,2500.0,3.08962967081e-06,300.02685535,300.000220981,0.026634369000021252,true,0.007724074177025001,7.569521808909392e-13,-2635842612475.2866,2809022499.974436,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,25,diagnostic_only
cold300_nonsteady,9.88e-11,0.0988,2500.0,2.02574444186e-06,300.027413776,300.000220981,0.027192795000019032,true,0.0050643611046499995,7.582310244191066e-13,-1610149497597.0662,2758809999.9321,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,26,diagnostic_only
cold300_nonsteady,9.9e-11,0.09899999999999999,2500.0,1.62253775189e-06,300.027958874,300.000220981,0.027737892999994074,true,0.004056344379725,7.591430949675441e-13,-809236191593.0817,2678972499.978684,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,27,diagnostic_only
cold300_nonsteady,9.92e-11,0.09920000000000001,2500.0,1.4655678554e-06,300.028485365,300.000220981,0.028264384000010523,true,0.0036639196385,7.599151213693666e-13,-371510986930.06665,2576345000.022643,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,28,diagnostic_only
cold300_nonsteady,9.94e-11,0.0994,2500.0,1.39848155198e-06,300.028989412,300.000220981,0.028768431000003147,true,0.0034962038799500003,7.606311337212116e-13,-176757485933.35718,2458124999.975593,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,29,diagnostic_only
cold300_nonsteady,9.96e-11,0.0996,2500.0,1.36552611635e-06,300.029468615,300.000220981,0.029247634000000744,true,0.0034138152908749996,7.613221356382941e-13,-94156180506.16347,2331237500.0728407,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,30,diagnostic_only
cold300_nonsteady,9.98e-11,0.0998,2500.0,1.34679079031e-06,300.029921907,300.000220981,0.02970092600003227,true,0.003366976975775,7.620002148649591e-13,-57383265442.24035,2201872500.080491,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,31,diagnostic_only
cold300_nonsteady,1e-10,0.1,2500.0,1.33453975743e-06,300.030349364,300.000220981,0.030128383000032954,true,0.003336349393575,7.626705475018941e-13,-40308834718.54476,2075197499.9199898,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,32,diagnostic_only
cold300_nonsteady,1.002e-10,0.1002,2500.0,1.32524988776e-06,300.030751986,300.000220981,0.030531005000000278,true,0.0033131247194,7.633354949131916e-13,-32955836859.69437,1955230000.0214338,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,33,diagnostic_only
cold300_nonsteady,1.004e-10,0.1004,2500.0,1.3170628539e-06,300.031131456,300.000220981,0.030910475000041515,true,0.00329265713475,7.639960730986066e-13,-30782954404.001087,1844837500.044635,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,34,diagnostic_only
cold300_nonsteady,1.006e-10,0.1006,2500.0,1.30903189745e-06,300.031489921,300.000220981,0.03126894000001812,true,0.0032725797436250004,7.646525967864442e-13,-30899966752.077686,1745847499.9898221,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,35,diagnostic_only
cold300_nonsteady,1.008e-10,0.1008,2500.0,1.3008841647e-06,300.031829795,300.000220981,0.031608814000037455,true,0.0032522104117499997,7.653050758019817e-13,-31197031196.60983,1659210000.0422952,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,36,diagnostic_only
cold300_nonsteady,1.01e-10,0.101,2500.0,1.29279823296e-06,300.032153605,300.000220981,0.03193262400003505,true,0.0032319955824,7.659534964013967e-13,-30493203385.20062,1585204999.940996,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,37,diagnostic_only
cold300_nonsteady,1.012e-10,0.1012,2500.0,1.28511329095e-06,300.032463877,300.000220981,0.03224289600001384,true,0.003212783227375,7.665979742823742e-13,-28580985237.54784,1523627500.0063665,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,38,diagnostic_only
cold300_nonsteady,1.014e-10,0.10139999999999999,2500.0,1.27810261717e-06,300.032763056,300.000220981,0.032542075000037585,true,0.003195256542925,7.672387782594042e-13,-25857310503.786957,1473952499.9640472,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,39,diagnostic_only
cold300_nonsteady,1.016e-10,0.10160000000000001,2500.0,1.27188996341e-06,300.033053458,300.000220981,0.03283247699999947,true,0.0031797249085249997,7.678762764045493e-13,-22860206588.81024,1435474999.880148,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,40,diagnostic_only
cold300_nonsteady,1.018e-10,0.1018,2500.0,1.26646881252e-06,300.033337246,300.000220981,0.03311626499998965,true,0.0031661720312999996,7.685108660985317e-13,-20007913914.752758,1407410000.0982757,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,41,diagnostic_only
cold300_nonsteady,1.02e-10,0.102,2500.0,1.2617514417e-06,300.033616422,300.000220981,0.03339544100003877,true,0.00315437860425,7.691429211620867e-13,-17565386715.0502,1388960000.0993376,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,42,diagnostic_only
cold300_nonsteady,1.022e-10,0.10220000000000001,2500.0,1.25760159444e-06,300.03389283,300.000220981,0.0336718490000294,true,0.0031440039861,7.697727594211217e-13,-14708987958.318937,1380162499.9605875,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,43,diagnostic_only
cold300_nonsteady,1.0248e-10,0.10248,2500.0,1.25287445409e-06,300.0342789,300.000220981,0.034057919000019865,true,0.003132186135225,7.706514260381072e-13,-12186053507.406414,1392209821.3741179,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,44,diagnostic_only
cold300_nonsteady,1.02872e-10,0.10287199999999999,2500.0,1.24734511245e-06,300.034828395,300.000220981,0.03460741399999279,true,0.003118362781125,7.718765336257117e-13,-11019549752.34712,1446631590.1496093,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,45,diagnostic_only
cold300_nonsteady,1.034208e-10,0.1034208,2500.0,1.23995276014e-06,300.035639891,300.000220981,0.03541891000003261,true,0.0030998819003500004,7.735828199663085e-13,-11125138756.66976,1580839255.374723,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,46,diagnostic_only
cold300_nonsteady,1.0418912e-10,0.10418912,2500.0,1.22920084636e-06,300.03691055,300.000220981,0.03668956900003195,true,0.0030730021158999997,7.759541950899911e-13,-10561802959.149508,1843870934.8451996,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,47,diagnostic_only
cold300_nonsteady,1.05264768e-10,0.10526476800000001,2500.0,1.21603754094e-06,300.03903993,300.000220981,0.038818949000017255,true,0.00304009385235,7.792419648160192e-13,-8829057444.072231,2265400716.579012,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,48,diagnostic_only
cold300_nonsteady,1.067706752e-10,0.1067706752,2500.0,1.20150091851e-06,300.042758807,300.000220981,0.04253782600000022,true,0.003003752296275,7.837927005314725e-13,-7445094165.198747,2788861812.5606313,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,49,diagnostic_only
cold300_nonsteady,1.0887894528e-10,0.10887894528,2500.0,1.18375284083e-06,300.049119371,300.000220981,0.04889839000003349,true,0.002959382102075,7.900786494490025e-13,-6308276838.799658,3223008750.702655,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,50,diagnostic_only
cold300_nonsteady,1.11830523392e-10,0.111830523392,2500.0,1.16375589778e-06,300.059066742,300.000220981,0.05884576100004324,true,0.00290938974445,7.987397187122651e-13,-4857014018.581157,3289355038.1017156,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,51,diagnostic_only
cold300_nonsteady,1.15962732749e-10,0.115962732749,2500.0,1.14371725802e-06,300.072420463,300.000220981,0.07219948200003046,true,0.00285929314505,8.106584214190439e-13,-3102542243.997906,2766472750.1942105,ion_pulse,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,52,diagnostic_only
cold300_nonsteady,1.21747825848e-10,0.121747825848,2500.0,1.12849373731e-06,300.086502689,300.000220981,0.08628170800000134,true,0.002821234343275,8.270896116047383e-13,-1396330830.3936532,1749716799.5538554,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,53,diagnostic_only
cold300_nonsteady,1.29846956188e-10,0.129846956188,2500.0,1.12175760012e-06,300.096713922,300.000220981,0.09649294100000816,true,0.0028043940003,8.498709602042445e-13,-688875280.8930466,974714817.7776,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,54,diagnostic_only
cold300_nonsteady,1.35516347425e-10,0.135516347425,2500.0,1.11784080678e-06,300.099923071,300.000220981,0.09970208999999386,true,0.0027946020169499998,8.65742409682342e-13,-214423853.06509885,216079636.89473397,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,55,diagnostic_only
cold300_nonsteady,1.43453495158e-10,0.143453495158,2500.0,1.11848956738e-06,300.099654018,300.000220981,0.0994330370000398,true,0.00279622391845,8.879300153817208e-13,-5199082.182179347,-267205296.93160978,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,56,diagnostic_only
cold300_nonsteady,1.54565501983e-10,0.154565501983,2500.0,1.11773010341e-06,300.094833036,300.000220981,0.09461205500002734,true,0.0027943252585250003,9.18991125686743e-13,-220493110.70611444,-530521519.8872042,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,57,diagnostic_only
cold300_nonsteady,1.70122311539e-10,0.170122311539,2500.0,1.11193182366e-06,300.085505637,300.000220981,0.0852846559999989,true,0.0027798295591500003,9.62349158153858e-13,-339486054.2963821,-571307560.5104241,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,58,diagnostic_only
cold300_nonsteady,1.91901844917e-10,0.191901844917,2500.0,1.10365209589e-06,300.073502501,300.000220981,0.07328152000002319,true,0.002759130239725,1.022667138063357e-12,-233990990.11175054,-229456706.59181166,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,59,diagnostic_only
cold300_nonsteady,2.22393191646e-10,0.222393191646,2500.0,1.09841471188e-06,300.073511733,300.000220981,0.07329075199999124,true,0.0027460367796999998,1.1065971162585285e-12,-49455877.15082678,146272701.76714203,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,60,diagnostic_only
cold300_nonsteady,2.65081077068e-10,0.265081077068,2500.0,1.09966504022e-06,300.084206625,300.000220981,0.08398564399999486,true,0.00274916260055,1.223886337016107e-12,87008708.29887454,183137663.2082996,post_pulse_decay,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,61,diagnostic_only
cold300_nonsteady,3.24844116657e-10,0.324844116657,2500.0,1.10824988619e-06,300.092274356,300.000220981,0.09205337500003452,true,0.002770624715475,1.3888259709613383e-12,154292788.77349222,112023692.98207463,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,62,diagnostic_only
cold300_nonsteady,4e-10,0.4,2500.0,1.12279671684e-06,300.099320741,300.000220981,0.09909976000000142,true,0.0028069917921,1.5984213187489872e-12,168672699.22856453,92262844.22789831,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,63,diagnostic_only
cold300_nonsteady,4.1e-10,0.41,2500.0,1.12428307365e-06,300.10013108,300.000220981,0.09991009899999881,true,0.002810707684125,1.626509816130112e-12,145511294.2385652,72827916.66796139,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,64,diagnostic_only
cold300_nonsteady,4.24e-10,0.424,2500.0,1.12672468209e-06,300.101068611,300.000220981,0.1008476300000325,true,0.0028168117052249997,1.665902451855562e-12,165112603.32931927,57862440.477102965,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,65,diagnostic_only
cold300_nonsteady,4.436e-10,0.4436,2500.0,1.13053768628e-06,300.102075258,300.000220981,0.10185427700002947,true,0.0028263442157,1.721205379880627e-12,179930805.97870386,41516645.40799421,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,66,diagnostic_only
cold300_nonsteady,4.7104e-10,0.47103999999999996,2500.0,1.13630169042e-06,300.103021554,300.000220981,0.10280057300002454,true,0.00284075422605,1.7989579705014369e-12,191943932.17240646,28864735.179952722,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,67,diagnostic_only
cold300_nonsteady,5.09456e-10,0.509456,2500.0,1.14491913232e-06,300.103976174,300.000220981,0.10375519300004044,true,0.0028622978307999997,1.9085021944094116e-12,203158904.6443547,18508000.139028434,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,68,diagnostic_only
cold300_nonsteady,5.632384e-10,0.5632384,2500.0,1.15778625802e-06,300.104727962,300.000220981,0.10450698100004274,true,0.00289446564505,2.0633084723911894e-12,215487573.02994224,4542432.406255503,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,69,diagnostic_only
cold300_nonsteady,6.3853376e-10,0.63853376,2500.0,1.17721168209e-06,300.104562501,300.000220981,0.1043415199999913,true,0.002943029205225,2.2830766105159904e-12,231427168.42561954,-24714996.825229574,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,70,diagnostic_only
cold300_nonsteady,7.43947264e-10,0.743947264,2500.0,1.20723271047e-06,300.100261743,300.000220981,0.1000407619999919,true,0.0030180817761750003,2.597267408657117e-12,240902493.43245053,-55080482.54096919,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,71,diagnostic_only
cold300_nonsteady,8.915261696e-10,0.8915261696,2500.0,1.25119008107e-06,300.090627557,300.000220981,0.09040657600002078,true,0.003127975202675,3.0507815900040794e-12,255399745.25342345,27059939.452565853,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,72,diagnostic_only
cold300_nonsteady,1.09813663744e-09,1.0981366374400001,2500.0,1.32153058639e-06,300.109846086,300.000220981,0.10962510500002054,true,0.003303826465975,3.715220365911014e-12,279724081.37798357,69225705.58058678,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,73,diagnostic_only
cold300_nonsteady,1.38739129242e-09,1.38739129242,2500.0,1.43734919335e-06,300.12495417,300.000220981,0.1247331890000396,true,0.003593372983375,4.712743889436004e-12,299276190.8744166,29084364.838955827,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,74,diagnostic_only
cold300_nonsteady,1.79234780938e-09,1.79234780938,2500.0,1.62669683186e-06,300.130036777,300.000220981,0.1298157960000026,true,0.00406674207965,6.2637506471537214e-12,298844931.3399783,2162425.5855370117,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,75,diagnostic_only
cold300_nonsteady,2.35928693314e-09,2.35928693314,2500.0,1.92177005546e-06,300.127055822,300.000220981,0.12683484100000442,true,0.0048044251386500005,8.778456531889441e-12,263882027.45810375,-9130465.893864265,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,76,diagnostic_only
cold300_nonsteady,3.15300170639e-09,3.15300170639,2500.0,2.32938336937e-06,300.117613373,300.000220981,0.11739239199999929,true,0.005823458423425,1.299621062768932e-11,216644877.4664475,-12009056.8482754,early_electrical_growth,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,77,diagnostic_only
