time_s,top_voltage_v,top_current_a_per_um,abs_top_current_a_per_um,current_excursion_a_per_um
4.1e-11,-99.9999999817673,-1.82329784453043e-15,1.82329784453043e-15,1.9014699315142742e-24
4.2e-11,-99.9999999817673,-1.82329784453044e-15,1.82329784453044e-15,1.9014797922755895e-24
4.3e-11,-99.9999999817673,-1.82329784453044e-15,1.82329784453044e-15,1.9014797922755895e-24
4.4e-11,-99.9999999817673,-1.82329784453044e-15,1.82329784453044e-15,1.9014797922755895e-24
4.5e-11,-99.9999999817673,-1.82329784453044e-15,1.82329784453044e-15,1.9014797922755895e-24
4.6e-11,-99.9999999817673,-1.82329784453045e-15,1.82329784453045e-15,1.9014900474673574e-24
4.70000000000001e-11,-99.9999999817673,-1.82329784453045e-15,1.82329784453045e-15,1.9014900474673574e-24
4.80000000000001e-11,-99.9999999817673,-1.82329784453046e-15,1.82329784453046e-15,1.9014999082286726e-24
4.90000000000001e-11,-99.9999999817673,-1.82329784453046e-15,1.82329784453046e-15,1.9014999082286726e-24
5.00000000000001e-11,-99.9999999817673,-1.82329784453047e-15,1.82329784453047e-15,1.901509768989988e-24
5.10000000000001e-11,-99.9999999817673,-1.82329784453047e-15,1.82329784453047e-15,1.901509768989988e-24
5.20000000000001e-11,-99.9999999817673,-1.82329784453048e-15,1.82329784453048e-15,1.9015200241817558e-24
5.30000000000001e-11,-99.9999999817673,-1.82329784453048e-15,1.82329784453048e-15,1.9015200241817558e-24
5.40000000000001e-11,-99.9999999817673,-1.82329784453049e-15,1.82329784453049e-15,1.901529884943071e-24
5.50000000000001e-11,-99.9999999817673,-1.8232978445305e-15,1.8232978445305e-15,1.9015397457043863e-24
5.60000000000001e-11,-99.9999999817673,-1.82329784453051e-15,1.82329784453051e-15,1.901550000896154e-24
5.70000000000001e-11,-99.9999999817673,-1.82329784453052e-15,1.82329784453052e-15,1.9015598616574694e-24
5.80000000000001e-11,-99.9999999817673,-1.82329784453052e-15,1.82329784453052e-15,1.9015598616574694e-24
5.90000000000001e-11,-99.9999999817673,-1.82329784453053e-15,1.82329784453053e-15,1.9015697224187847e-24
6.00000000000001e-11,-99.9999999817673,-1.82329784453054e-15,1.82329784453054e-15,1.9015799776105526e-24
6.10000000000001e-11,-99.9999999817673,-1.82329784453055e-15,1.82329784453055e-15,1.901589838371868e-24
6.20000000000001e-11,-99.9999999817673,-1.82329784453056e-15,1.82329784453056e-15,1.9016000935636357e-24
6.30000000000001e-11,-99.9999999817673,-1.82329784453057e-15,1.82329784453057e-15,1.901609954324951e-24
6.40000000000001e-11,-99.9999999817673,-1.82329784453057e-15,1.82329784453057e-15,1.901609954324951e-24
6.50000000000001e-11,-99.9999999817673,-1.82329784453058e-15,1.82329784453058e-15,1.9016198150862662e-24
6.60000000000001e-11,-99.9999999817673,-1.82329784453059e-15,1.82329784453059e-15,1.901630070278034e-24
6.70000000000001e-11,-99.9999999817673,-1.8232978445306e-15,1.8232978445306e-15,1.9016399310393494e-24
6.8e-11,-99.9999999817673,-1.8232978445306e-15,1.8232978445306e-15,1.9016399310393494e-24
6.9e-11,-99.9999999817673,-1.82329784453061e-15,1.82329784453061e-15,1.9016497918006646e-24
7e-11,-99.9999999817673,-1.82329784453061e-15,1.82329784453061e-15,1.9016497918006646e-24
7.1e-11,-99.9999999817673,-1.82329784453062e-15,1.82329784453062e-15,1.9016600469924325e-24
7.2e-11,-99.9999999817673,-1.82329784453062e-15,1.82329784453062e-15,1.9016600469924325e-24
7.3e-11,-99.9999999817673,-1.82329784453062e-15,1.82329784453062e-15,1.9016600469924325e-24
7.4e-11,-99.9999999817673,-1.82329784453063e-15,1.82329784453063e-15,1.9016699077537478e-24
7.5e-11,-99.9999999817673,-1.82329784453063e-15,1.82329784453063e-15,1.9016699077537478e-24
7.6e-11,-99.9999999817673,-1.82329784453063e-15,1.82329784453063e-15,1.9016699077537478e-24
7.7e-11,-99.9999999817673,-1.82329784453063e-15,1.82329784453063e-15,1.9016699077537478e-24
7.8e-11,-99.9999999817673,-1.82329784453064e-15,1.82329784453064e-15,1.901679768515063e-24
7.9e-11,-99.9999999817673,-1.82329784453097e-15,1.82329784453097e-15,1.902009906803898e-24
8e-11,-99.9999999817673,-1.82329784458863e-15,1.82329784458863e-15,1.959669722518765e-24
8.1e-11,-99.9999999817673,-1.82329785251818e-15,1.82329785251818e-15,9.889219866848948e-24
8.2e-11,-99.9999999817673,-1.82329870355236e-15,1.82329870355236e-15,8.609233997944796e-22
8.3e-11,-99.9999999817673,-1.8005650480198e-15,1.8005650480198e-15,2.2732794609160212e-17
8.4e-11,-99.9999999817662,-1.82803348431222e-15,1.82803348431222e-15,4.735641683260109e-18
8.5e-11,-99.9999999817104,-1.82033442589964e-15,1.82033442589964e-15,2.963416729320099e-18
8.6e-11,-99.9999999794849,-2.04396107635873e-15,2.04396107635873e-15,2.2066323372976999e-16
8.7e-11,-99.9999999096704,-9.0310403217225e-15,9.0310403217225e-15,7.20774247909354e-15
8.8e-11,-99.9999981949108,-1.8051743605722e-13,1.8051743605722e-13,1.7869413821459106e-13
8.9e-11,-99.999965197188,-3.48027133495474e-12,3.48027133495474e-12,3.478448037112111e-12
9e-11,-99.9994672419613,-5.32758186533509e-11,5.32758186533509e-11,5.327399535550827e-11
9.1e-11,-99.9935677255013,-6.43227436797104e-10,6.43227436797104e-10,6.432256134992614e-10
9.2e-11,-99.9386246939372,-6.13753062376722e-09,6.13753062376722e-09,6.1375288004693775e-09
9.3e-11,-99.5359706778975,-4.64029322101714e-08,4.64029322101714e-08,4.6402930386873557e-08
9.4e-11,-97.2148116942719,-2.78518830564354e-07,2.78518830564354e-07,2.785188287410562e-07
9.5e-11,-86.7613522734527,-1.32386477265347e-06,1.32386477265347e-06,1.3238647708301722e-06
9.6e-11,-52.1067740606029,-4.78932259395126e-06,4.78932259395126e-06,4.789322592127962e-06
9.62e-11,-43.7473975250473,-5.62526024750877e-06,5.62526024750877e-06,5.625260245685472e-06
9.64e-11,-34.0742464630649,-6.59257535366236e-06,6.59257535366236e-06,6.592575351839063e-06
9.66e-11,-23.6881865416444,-7.63118134585308e-06,7.63118134585308e-06,7.631181344029782e-06
9.68e-11,-14.0168386527396,-8.59831613472018e-06,8.59831613472018e-06,8.598316132896882e-06
9.7e-11,-6.87303615756143,-9.31269638424309e-06,9.31269638424309e-06,9.312696382419793e-06
9.72e-11,-2.78939592534216,-9.72106040746195e-06,9.72106040746195e-06,9.721060405638652e-06
9.74e-11,-0.827693533010149,-9.91723064669747e-06,9.91723064669747e-06,9.917230644874173e-06
9.76e-11,0.0504441687725807,-1.0005044416877e-05,1.0005044416877e-05,1.0005044415053702e-05
9.78e-11,0.44187022793587,-1.00441870227937e-05,1.00441870227937e-05,1.0044187020970402e-05
9.8e-11,0.625216688015852,-1.00625216688011e-05,1.00625216688011e-05,1.0062521666977802e-05
9.82e-11,0.711160715134718,-1.00711160699515e-05,1.00711160699515e-05,1.0071116068128203e-05
9.84e-11,0.750787767018199,-1.0075078776671e-05,1.0075078776671e-05,1.0075078774847703e-05
9.86e-11,0.771039553482159,-1.00771031759429e-05,1.00771031759429e-05,1.0077103174119603e-05
9.88e-11,0.783618380437864,-1.00783618374256e-05,1.00783618374256e-05,1.0078361835602302e-05
9.9e-11,0.792857927546195,-1.00792857927538e-05,1.00792857927538e-05,1.0079285790930502e-05
9.92e-11,0.800291067439439,-1.00800291067439e-05,1.00800291067439e-05,1.0080029104920602e-05
9.94e-11,0.806509777193843,-1.00806498621231e-05,1.00806498621231e-05,1.0080649860299803e-05
9.95e-11,0.809300105345756,-1.00809300072305e-05,1.00809300072305e-05,1.0080930005407202e-05
9.97e-11,0.814166092455219,-1.0081416457902e-05,1.0081416457902e-05,1.0081416456078702e-05
9.99e-11,0.818358731703589,-1.00818357253149e-05,1.00818357253149e-05,1.0081835723491603e-05
1e-10,0.820255109213435,-1.00820255101035e-05,1.00820255101035e-05,1.0082025508280202e-05
1.002e-10,0.823590886860163,-1.00823590487404e-05,1.00823590487404e-05,1.0082359046917102e-05
1.004e-10,0.826471126800934,-1.00826470591497e-05,1.00826470591497e-05,1.0082647057326403e-05
1.005e-10,0.827771738681256,-1.00827771735e-05,1.00827771735e-05,1.0082777171676702e-05
1.007e-10,0.830056330425684,-1.00830056166714e-05,1.00830056166714e-05,1.0083005614848103e-05
1.009e-10,0.832015672198568,-1.00832015428526e-05,1.00832015428526e-05,1.0083201541029303e-05
1.01e-10,0.832893708116767,-1.00832893706214e-05,1.00832893706214e-05,1.0083289368798102e-05
1.012e-10,0.834421514080662,-1.00834421439726e-05,1.00834421439726e-05,1.0083442142149302e-05
1.014e-10,0.835709817654145,-1.00835709700114e-05,1.00835709700114e-05,1.0083570968188102e-05
1.016e-10,0.836781171911472,-1.008367810802e-05,1.008367810802e-05,1.0083678106196703e-05
1.018e-10,0.837658576613734,-1.00837658507424e-05,1.00837658507424e-05,1.0083765848919102e-05
1.02e-10,0.838362711834584,-1.00838362660151e-05,1.00838362660151e-05,1.0083836264191802e-05
1.03e-10,0.839832861758915,-1.00839832861625e-05,1.00839832861625e-05,1.0083983284339203e-05
1.04e-10,0.839223875775297,-1.00839223872462e-05,1.00839223872462e-05,1.0083922385422902e-05
1.05e-10,0.837598862150915,-1.00837598861878e-05,1.00837598861878e-05,1.0083759884364503e-05
1.06e-10,0.835645128185037,-1.00835645128167e-05,1.00835645128167e-05,1.0083564510993402e-05
1.07e-10,0.833709293361628,-1.00833709293356e-05,1.00833709293356e-05,1.0083370927512302e-05
1.08e-10,0.831915460270151,-1.0083188416911e-05,1.0083188416911e-05,1.0083188415087702e-05
1.082e-10,0.831560333504196,-1.00831560332914e-05,1.00831560332914e-05,1.0083156031468102e-05
1.0848e-10,0.831077462135406,-1.00831077461868e-05,1.00831077461868e-05,1.0083107744363502e-05
1.08872e-10,0.830429480643584,-1.00830429478634e-05,1.00830429478634e-05,1.0083042946040102e-05
1.094208e-10,0.829573551408984,-1.00829573531376e-05,1.00829573531376e-05,1.0082957351314302e-05
1.1018912e-10,0.828465740906861,-1.00828465547589e-05,1.00828465547589e-05,1.0082846552935602e-05
1.11264768e-10,0.827067785056229,-1.00827066211991e-05,1.00827066211991e-05,1.0082706619375803e-05
1.127706752e-10,0.825355456638611,-1.00825345381472e-05,1.00825345381472e-05,1.0082534536323902e-05
1.1487894528e-10,0.823324839169823,-1.00823324839168e-05,1.00823324839168e-05,1.0082332482093502e-05
1.17830523392e-10,0.82099097482801,-1.00820990974821e-05,1.00820990974821e-05,1.0082099095658802e-05
1.219627327488e-10,0.818374828876264,-1.00818374828841e-05,1.00818374828841e-05,1.0081837481060802e-05
1.2774782584832e-10,0.815491269990075,-1.00815491269887e-05,1.00815491269887e-05,1.0081549125165402e-05
1.35846956187648e-10,0.812347795648337,-1.00812347795516e-05,1.00812347795516e-05,1.0081234777728302e-05
1.47185738662707e-10,0.808943513421112,-1.00808943513329e-05,1.00808943513329e-05,1.0080894349509603e-05
1.6306003412779e-10,0.805272872705817,-1.00805272872657e-05,1.00805272872657e-05,1.0080527285442402e-05
1.8306003412779e-10,0.801642195332669,-1.00801642195327e-05,1.00801642195327e-05,1.0080164217709403e-05
2e-10,0.799016914993851,-1.00799016914997e-05,1.00799016914997e-05,1.0079901689676402e-05
2.2e-10,0.796401762719486,-1.00796401762721e-05,1.00796401762721e-05,1.0079640174448802e-05
2.4e-10,0.794129368896017,-1.00794129368868e-05,1.00794129368868e-05,1.0079412935063503e-05
2.6e-10,0.792120888669512,-1.00792115332648e-05,1.00792115332648e-05,1.0079211531441502e-05
2.8e-10,0.790321299964561,-1.00790321299958e-05,1.00790321299958e-05,1.0079032128172503e-05
3e-10,0.788690751528917,-1.00788690047211e-05,1.00788690047211e-05,1.0078869002897803e-05
3.2e-10,0.787199540538737,-1.00787172600359e-05,1.00787172600359e-05,1.0078717258212602e-05
3.4e-10,0.785824999116147,-1.00785824865878e-05,1.00785824865878e-05,1.0078582484764502e-05
3.6e-10,0.784549488926317,-1.00784544164858e-05,1.00784544164858e-05,1.0078454414662502e-05
3.8e-10,0.783359044615657,-1.00783359011367e-05,1.00783359011367e-05,1.0078335899313402e-05
4e-10,0.782242440557412,-1.00782241069689e-05,1.00782241069689e-05,1.0078224105145602e-05
4.2e-10,0.781190526489982,-1.00781190516401e-05,1.00781190516401e-05,1.0078119049816802e-05
4.4e-10,0.780195751828766,-1.00780195325871e-05,1.00780195325871e-05,1.0078019530763802e-05
4.6e-10,0.779251815457662,-1.00779251811913e-05,1.00779251811913e-05,1.0077925179368002e-05
4.8e-10,0.778353406371626,-1.00778353253874e-05,1.00778353253874e-05,1.0077835323564102e-05
5e-10,0.777496007461188,-1.00777496006063e-05,1.00777496006063e-05,1.0077749598783002e-05
5.2e-10,0.776675744988393,-1.00776675683965e-05,1.00776675683965e-05,1.0077667566573203e-05
5.4e-10,0.775889272846281,-1.00775889272242e-05,1.00775889272242e-05,1.0077588925400902e-05
5.6e-10,0.775133680203953,-1.00775133653491e-05,1.00775133653491e-05,1.0077513363525802e-05
5.8e-10,0.774406420116252,-1.00774406419834e-05,1.00774406419834e-05,1.0077440640160102e-05
6e-10,0.773705250364859,-1.00773705237774e-05,1.00773705237774e-05,1.0077370521954102e-05
6.2e-10,0.773028187666855,-1.00773028187526e-05,1.00773028187526e-05,1.0077302816929303e-05
6.4e-10,0.772373468269781,-1.00772373461955e-05,1.00772373461955e-05,1.0077237344372202e-05
6.6e-10,0.771739517514113,-1.00771739517442e-05,1.00771739517442e-05,1.0077173949920903e-05
6.8e-10,0.771124923374762,-1.00771124920038e-05,1.00771124920038e-05,1.0077112490180503e-05
7e-10,0.770528414381756,-1.00770528414341e-05,1.00770528414341e-05,1.0077052839610802e-05
7.2e-10,0.769948842284186,-1.00769948840441e-05,1.00769948840441e-05,1.0076994882220802e-05
7.4e-10,0.76938516585291,-1.0076938516583e-05,1.0076938516583e-05,1.0076938514759702e-05
7.6e-10,0.768836438526639,-1.00768836437464e-05,1.00768836437464e-05,1.0076883641923103e-05
7.8e-10,0.768301796924986,-1.00768301796912e-05,1.00768301796912e-05,1.0076830177867902e-05
8e-10,0.767780451335787,-1.00767780450704e-05,1.00767780450704e-05,1.0076778043247103e-05
8.2e-10,0.767271677823174,-1.00767271677815e-05,1.00767271677815e-05,1.0076727165958202e-05
8.4e-10,0.766774810634735,-1.00766774810245e-05,1.00766774810245e-05,1.0076677479201202e-05
8.6e-10,0.766289236558053,-1.00766289236555e-05,1.00766289236555e-05,1.0076628921832202e-05
8.8e-10,0.76581438937993,-1.00765814389136e-05,1.00765814389136e-05,1.0076581437090303e-05
9.00000000000001e-10,0.765349744851323,-1.00765349744847e-05,1.00765349744847e-05,1.0076534972661402e-05
9.20000000000001e-10,0.764894817197772,-1.00764894817038e-05,1.00764894817038e-05,1.0076489479880503e-05
9.4e-10,0.764449154905807,-1.00764449154904e-05,1.00764449154904e-05,1.0076444913667102e-05
9.6e-10,0.764012337883195,-1.00764012337781e-05,1.00764012337781e-05,1.0076401231954802e-05
9.8e-10,0.763583974554493,-1.00763583974554e-05,1.00763583974554e-05,1.0076358395632102e-05
1e-09,0.763163699066437,-1.00763163698995e-05,1.00763163698995e-05,1.0076316368076203e-05
1.02e-09,0.76275116942499,-1.00762751169426e-05,1.00762751169426e-05,1.0076275115119303e-05
1.04e-09,0.762346065325182,-1.00762346065275e-05,1.00762346065275e-05,1.0076234604704202e-05
1.06e-09,0.761948086013924,-1.00761948086012e-05,1.00761948086012e-05,1.0076194806777902e-05
1.08e-09,0.761556949528816,-1.00761556949494e-05,1.00761556949494e-05,1.0076155693126102e-05
1.1e-09,0.761172390137998,-1.00761172390137e-05,1.00761172390137e-05,1.0076117237190403e-05
1.12e-09,0.760794157908469,-1.00760794157883e-05,1.00760794157883e-05,1.0076079413965002e-05
1.14e-09,0.760422017125914,-1.00760422017125e-05,1.00760422017125e-05,1.0076042199889203e-05
1.16e-09,0.760055745188294,-1.00760055745172e-05,1.00760055745172e-05,1.0076005572693902e-05
1.18e-09,0.759695131875152,-1.00759695131874e-05,1.00759695131874e-05,1.0075969511364102e-05
1.2e-09,0.759339978097121,-1.00759339978083e-05,1.00759339978083e-05,1.0075933995985002e-05
1.22e-09,0.758990095680552,-1.00758990095682e-05,1.00758990095682e-05,1.0075899007744902e-05
1.24e-09,0.758645305865456,-1.00758645305858e-05,1.00758645305858e-05,1.0075864528762502e-05
1.26e-09,0.758305439038862,-1.0075830543904e-05,1.0075830543904e-05,1.0075830542080703e-05
1.28e-09,0.757970334429711,-1.00757970334424e-05,1.00757970334424e-05,1.0075797031619102e-05
1.3e-09,0.757639838881414,-1.00757639838882e-05,1.00757639838882e-05,1.0075763982064902e-05
1.32e-09,0.757313806865233,-1.00757313806859e-05,1.00757313806859e-05,1.0075731378862601e-05
1.34e-09,0.756992099546315,-1.00756992099547e-05,1.00756992099547e-05,1.0075699208131402e-05
1.36e-09,0.756674584954276,-1.00756674584951e-05,1.00756674584951e-05,1.0075667456671802e-05
1.38e-09,0.756361136909164,-1.0075636113691e-05,1.0075636113691e-05,1.0075636111867703e-05
1.4e-09,0.756051635135335,-1.00756051635131e-05,1.00756051635131e-05,1.0075605161689802e-05
1.42e-09,0.75574596456969,-1.00755745964568e-05,1.00755745964568e-05,1.0075574594633502e-05
1.44e-09,0.755444015468198,-1.00755444015467e-05,1.00755444015467e-05,1.0075544399723402e-05
1.46e-09,0.755145682592652,-1.00755145682592e-05,1.00755145682592e-05,1.0075514566435903e-05
1.48e-09,0.754850865378537,-1.00754850865376e-05,1.00754850865376e-05,1.0075485084714302e-05
1.5e-09,0.754559467283103,-1.00754559467284e-05,1.00754559467284e-05,1.0075455944905103e-05
1.52e-09,0.754271395983392,-1.00754271395982e-05,1.00754271395982e-05,1.0075427137774902e-05
1.54e-09,0.753986562930736,-1.00753986562932e-05,1.00753986562932e-05,1.0075398654469903e-05
1.56e-09,0.753704882953022,-1.00753704882951e-05,1.00753704882951e-05,1.0075370486471802e-05
1.58e-09,0.753426274253838,-1.00753426274255e-05,1.00753426274255e-05,1.0075342625602202e-05
1.6e-09,0.753150658432641,-1.00753150658432e-05,1.00753150658432e-05,1.0075315064019903e-05
1.62e-09,0.752877960079592,-1.0075287796008e-05,1.0075287796008e-05,1.0075287794184703e-05
1.64e-09,0.752608106549889,-1.0075260810655e-05,1.0075260810655e-05,1.0075260808831703e-05
1.66e-09,0.752341027810688,-1.0075234102781e-05,1.0075234102781e-05,1.0075234100957702e-05
1.68e-09,0.752076656686247,-1.00752076656686e-05,1.00752076656686e-05,1.0075207663845302e-05
1.7e-09,0.751814928308543,-1.00751814928308e-05,1.00751814928308e-05,1.0075181491007503e-05
1.72e-09,0.751555780270836,-1.00751555780271e-05,1.00751555780271e-05,1.0075155576203802e-05
1.74e-09,0.751299152220581,-1.00751299152219e-05,1.00751299152219e-05,1.0075129913398603e-05
1.76e-09,0.751044985855001,-1.00751044985856e-05,1.00751044985856e-05,1.0075104496762303e-05
1.78e-09,0.750793225121587,-1.00750793225123e-05,1.00750793225123e-05,1.0075079320689002e-05
1.8e-09,0.750543815753702,-1.00750543815754e-05,1.00750543815754e-05,1.0075054379752103e-05
1.82e-09,0.750296705433192,-1.00750296705432e-05,1.00750296705432e-05,1.0075029668719901e-05
1.84e-09,0.750051843409085,-1.00750051843408e-05,1.00750051843408e-05,1.0075005182517502e-05
1.86e-09,0.749809180557974,-1.00749809180558e-05,1.00749809180558e-05,1.0074980916232503e-05
1.88e-09,0.749568669561089,-1.0074956866956e-05,1.0074956866956e-05,1.0074956865132702e-05
1.9e-09,0.749330264487251,-1.00749330264487e-05,1.00749330264487e-05,1.0074933024625402e-05
1.92e-09,0.749093920887375,-1.00749093920888e-05,1.00749093920888e-05,1.0074909390265503e-05
1.94e-09,0.748859595792758,-1.00748859595794e-05,1.00748859595794e-05,1.0074885957756103e-05
1.96e-09,0.748627247341922,-1.0074862724734e-05,1.0074862724734e-05,1.0074862722910703e-05
1.98e-09,0.748396834983915,-1.00748396834983e-05,1.00748396834983e-05,1.0074839681675003e-05
2e-09,0.748168319536874,-1.00748168319536e-05,1.00748168319536e-05,1.0074816830130302e-05
2.02e-09,0.747941662902105,-1.00747941662903e-05,1.00747941662903e-05,1.0074794164467002e-05
2.04e-09,0.747716828073858,-1.00747716828073e-05,1.00747716828073e-05,1.0074771680984003e-05
2.06e-09,0.747493779225756,-1.00747493779225e-05,1.00747493779225e-05,1.0074749376099203e-05
2.08e-09,0.74727248139786,-1.00747272481399e-05,1.00747272481399e-05,1.0074727246316603e-05
2.1e-09,0.747052900557211,-1.00747052900558e-05,1.00747052900558e-05,1.0074705288232502e-05
2.12e-09,0.746835003830137,-1.00746835003828e-05,1.00746835003828e-05,1.0074683498559502e-05
2.15e-09,0.74651228107792,-1.00746512281077e-05,1.00746512281077e-05,1.0074651226284403e-05
2.195e-09,0.746037092762675,-1.00746037092763e-05,1.00746037092763e-05,1.0074603707453002e-05
2.2625e-09,0.745343035740371,-1.00745343035737e-05,1.00745343035737e-05,1.0074534301750403e-05
2.36375e-09,0.744340181050186,-1.00744340180978e-05,1.00744340180978e-05,1.0074434016274502e-05
2.515625e-09,0.742910915597256,-1.00742910914529e-05,1.00742910914529e-05,1.0074291089629603e-05
2.7434375e-09,0.740906739815723,-1.00740906727036e-05,1.00740906727036e-05,1.0074090670880303e-05
3.08515625e-09,0.738143178344057,-1.00738143063616e-05,1.00738143063616e-05,1.0073814304538302e-05
3.597734375e-09,0.73438002067335,-1.0073437931659e-05,1.0073437931659e-05,1.0073437929835702e-05
4.3666015625e-09,0.729253658668931,-1.007292511036e-05,1.007292511036e-05,1.0072925108536703e-05
5.3666015625e-09,0.722980556547464,-1.00722979110086e-05,1.00722979110086e-05,1.0072297909185303e-05
6.3666015625e-09,0.716739785424317,-1.00716739756082e-05,1.00716739756082e-05,1.0071673973784902e-05
7.3666015625e-09,0.710361149637468,-1.00710361149578e-05,1.00710361149578e-05,1.0071036113134502e-05
8.3666015625e-09,0.703715999449917,-1.00703715999289e-05,1.00703715999289e-05,1.0070371598105602e-05
9.3666015625e-09,0.696696914223316,-1.00696696905189e-05,1.00696696905189e-05,1.0069669688695603e-05
1e-08,0.691929518905688,-1.00691929163872e-05,1.00691929163872e-05,1.0069192914563902e-05
1.1e-08,0.684070717563032,-1.00684070649926e-05,1.00684070649926e-05,1.0068407063169302e-05
1.2e-08,0.67555225961103,-1.00675552259612e-05,1.00675552259612e-05,1.0067555224137903e-05
1.3e-08,0.666224631743003,-1.00666223654968e-05,1.00666223654968e-05,1.0066622363673502e-05
1.4e-08,0.655890017876757,-1.00655890017871e-05,1.00655890017871e-05,1.0065588999963802e-05
1.5e-08,0.644264929318376,-1.00644264929318e-05,1.00644264929318e-05,1.0064426491108503e-05
1.6e-08,0.630909430394349,-1.00630909430086e-05,1.00630909430086e-05,1.0063090941185302e-05
1.7e-08,0.615067266169924,-1.00615067266159e-05,1.00615067266159e-05,1.0061506724792603e-05
1.8e-08,0.595231897997196,-1.00595231811494e-05,1.00595231811494e-05,1.0059523179326103e-05
1.9e-08,0.567601364289252,-1.00567601322252e-05,1.00567601322252e-05,1.0056760130401902e-05
2e-08,0.517446625908152,-1.00517446625917e-05,1.00517446625917e-05,1.0051744660768403e-05
2.1e-08,0.362970392782202,-1.00362970392782e-05,1.00362970392782e-05,1.0036297037454902e-05
2.2e-08,-0.0268679600027113,-9.99731320399973e-06,9.99731320399973e-06,9.997313202176433e-06
2.3e-08,-0.736055865425224,-9.92639441345749e-06,9.92639441345749e-06,9.926394411634193e-06
2.4e-08,-1.86346546235895,-9.81365345376411e-06,9.81365345376411e-06,9.813653451940813e-06
