time_s,collector_inner_voltage_v,collector_total_current_a_um,tmax_k
1.0109456e-08,2500.0,6.98519892415e-06,324.666083209
1.01632384e-08,2500.0,7.03500272593e-06,324.666446504
1.023853376e-08,2500.0,7.10809004e-06,324.66696111
1.0343947264e-08,2500.0,7.21429222154e-06,324.667693431
1.04915261696e-08,2500.0,7.36488199821e-06,324.668742314
1.06981366374e-08,2500.0,7.57662349406e-06,324.670257839
1.09873912924e-08,2500.0,7.8768046033e-06,324.672473456
1.13923478094e-08,2500.0,8.30786241571e-06,324.675763236
1.19592869331e-08,2500.0,8.93113550336e-06,324.680745401
1.23561443198e-08,2500.0,9.36095028081e-06,324.684413578
1.2911744661e-08,2500.0,9.98654088085e-06,324.689894749
1.36895851388e-08,2500.0,1.08665030722e-05,324.698189644
1.42340734733e-08,2500.0,1.1442477828e-05,324.704239539
1.49963571415e-08,2500.0,1.22386294805e-05,324.713031746
1.6063554277e-08,2500.0,1.12620130652e-05,324.722025053
1.75576302668e-08,2500.0,7.59990317653e-06,324.727200781
1.80805568632e-08,2500.0,6.29013546809e-06,324.728443571
1.84466054807e-08,2500.0,5.57334968884e-06,324.729145368
1.89590735452e-08,2500.0,4.82631784557e-06,324.729983324
1.96765288354e-08,2500.0,3.98607930111e-06,324.731021586
2.01787475386e-08,2500.0,3.46846411652e-06,324.731687532
2.08818537231e-08,2500.0,2.8787552617e-06,324.732519337
2.18662023813e-08,2500.0,2.27421987925e-06,324.733526359
2.25552464421e-08,2500.0,1.93649926662e-06,324.734162885
2.35199081272e-08,2500.0,1.60275377127e-06,324.734958971
2.48704344863e-08,2500.0,1.30559390879e-06,324.735949239
2.58158029377e-08,2500.0,1.14831707469e-06,324.73659028
2.71393187696e-08,2500.0,1.0035619805e-06,324.737406588
2.89922409344e-08,2500.0,8.75212241247e-07,324.738429069
3.1586331965e-08,2500.0,7.61974765023e-07,324.739682335
3.52180594078e-08,2500.0,6.62883783447e-07,324.741182639
4e-08,2500.0,5.9059248062e-07,324.742893477
4.001e-08,2500.0,5.90281660321e-07,324.742897054
4.0024e-08,2500.0,5.8986113898e-07,324.742902059
4.00436e-08,2500.0,5.89299191808e-07,324.742909061
4.007104e-08,2500.0,5.885595528e-07,324.742918856
4.0109456e-08,2500.0,5.87602214476e-07,324.742932551
4.01632384e-08,2500.0,5.86384953911e-07,324.742951691
4.023853376e-08,2500.0,5.84862965751e-07,324.742978421
4.0343947264e-08,2500.0,5.8298447901e-07,324.743015715
4.04915261696e-08,2500.0,5.8068218415e-07,324.74306768
4.06981366374e-08,2500.0,5.7786722703e-07,324.743139961
4.09873912924e-08,2500.0,5.74429501398e-07,324.743240268
4.13923478094e-08,2500.0,5.70219323733e-07,324.743379049
4.19592869331e-08,2500.0,5.65054662607e-07,324.743570299
4.27530017064e-08,2500.0,5.58996209137e-07,324.743833012
4.38642023889e-08,2500.0,5.52818711181e-07,324.744194907
4.54198833445e-08,2500.0,5.47783873004e-07,324.74469774
4.75978366823e-08,2500.0,5.44613366287e-07,324.745400778
5e-08,2500.0,5.43139856377e-07,324.746176368
5.001e-08,2500.0,5.43133211183e-07,324.746179597
5.0024e-08,2500.0,5.43124307196e-07,324.746184117
5.00436e-08,2500.0,5.43111960159e-07,324.746190445
5.007104e-08,2500.0,5.43095099063e-07,324.746199305
5.0109456e-08,2500.0,5.43072196594e-07,324.746211708
5.01632384e-08,2500.0,5.43041314853e-07,324.746229074
5.023853376e-08,2500.0,5.4300011729e-07,324.746253385
5.0343947264e-08,2500.0,5.4294592358e-07,324.746287422
5.04915261696e-08,2500.0,5.42876139738e-07,324.746335074
5.06981366374e-08,2500.0,5.42788771875e-07,324.746401789
5.09873912924e-08,2500.0,5.42683220205e-07,324.746495194
5.13923478094e-08,2500.0,5.42560707172e-07,324.746625966
5.19592869331e-08,2500.0,5.42423549556e-07,324.746809056
5.27530017064e-08,2500.0,5.42274558892e-07,324.747065406
5.38642023889e-08,2500.0,5.42122191703e-07,324.747424384
5.54198833445e-08,2500.0,5.41994496647e-07,324.74792728
5.75978366823e-08,2500.0,5.41944709908e-07,324.748632267
6e-08,2500.0,5.41994190489e-07,324.749411163
