time_s,collector_inner_voltage_v,collector_total_current_a_um,tmax_k
1.014e-10,2500.0,2.15348439852e-05,300.013737515
1.016e-10,2500.0,2.23564444598e-05,300.014702323
1.018e-10,2500.0,2.31087377989e-05,300.015681698
1.02e-10,2500.0,2.3789627019e-05,300.016670763
1.022e-10,2500.0,2.43985278107e-05,300.017664815
1.0248e-10,2500.0,2.51315330884e-05,300.019055732
1.02872e-10,2500.0,2.5935727176e-05,300.020976036
1.034208e-10,2500.0,2.6679031047e-05,300.023556457
1.0418912e-10,2500.0,2.71477161987e-05,300.026862149
1.05264768e-10,2500.0,2.71361748518e-05,300.030798108
1.067706752e-10,2500.0,2.65715163024e-05,300.035011003
1.0887894528e-10,2500.0,2.53500540878e-05,300.038807376
1.11830523392e-10,2500.0,2.28198196599e-05,300.04128083
1.15962732749e-10,2500.0,1.7282532708e-05,300.041738287
1.18855279299e-10,2500.0,1.1911643222e-05,300.041339799
1.22904844468e-10,2500.0,6.09564554902e-06,300.04020466
1.28574235706e-10,2500.0,2.633565764e-06,300.038546142
1.36511383438e-10,2500.0,1.42019138161e-06,300.039085776
1.47623390264e-10,2500.0,1.12611442661e-06,300.041765793
1.6318019982e-10,2500.0,1.08285444441e-06,300.041602861
1.84959733198e-10,2500.0,1.08594953624e-06,300.046456188
2.15451079927e-10,2500.0,1.088524275e-06,300.049696138
2.58138965348e-10,2500.0,1.09052262055e-06,300.04914327
3.17902004938e-10,2500.0,1.09751465173e-06,300.045574796
4e-10,2500.0,1.11184267797e-06,300.040562688
4.1e-10,2500.0,1.11324666882e-06,300.039978977
4.24e-10,2500.0,1.11562184688e-06,300.039191507
4.436e-10,2500.0,1.11926036608e-06,300.038155778
4.7104e-10,2500.0,1.12468172216e-06,300.036809807
5.09456e-10,2500.0,1.13271235693e-06,300.035108012
5.632384e-10,2500.0,1.1446395985e-06,300.033041747
6.3853376e-10,2500.0,1.162479929e-06,300.030644686
7.43947264e-10,2500.0,1.18949904041e-06,300.027987588
8.915261696e-10,2500.0,1.23145891154e-06,300.025179039
1.09813663744e-09,2500.0,1.29900649081e-06,300.022318941
1.38739129242e-09,2500.0,1.40949129988e-06,300.019492515
1.79234780938e-09,2500.0,1.58946272216e-06,300.016812908
2.35928693314e-09,2500.0,1.8681835045e-06,300.014439952
3.15300170639e-09,2500.0,2.24713547558e-06,300.012421367
4.26420238895e-09,2500.0,2.76754406126e-06,300.010865132
5.81988334452e-09,2500.0,3.69074611469e-06,300.016727222
7.99783668233e-09,2500.0,5.55332384219e-06,300.027548475
1e-08,2500.0,7.74903339441e-06,300.043713506
1.001e-08,2500.0,7.75194509122e-06,300.043795936
1.0024e-08,2500.0,7.75777608766e-06,300.043911878
1.00436e-08,2500.0,7.76847426252e-06,300.044074764
1.007104e-08,2500.0,7.7870148072e-06,300.044303601
1.0109456e-08,2500.0,7.81800879654e-06,300.044625501
1.01632384e-08,2500.0,7.86859982922e-06,300.04507911
1.023853376e-08,2500.0,7.94901296442e-06,300.045719933
1.0343947264e-08,2500.0,8.07081038496e-06,300.046628567
1.04915261696e-08,2500.0,8.24518872701e-06,300.047926059
1.06981366374e-08,2500.0,8.48771488418e-06,300.04979352
1.09873912924e-08,2500.0,8.8273144161e-06,300.052506806
1.13923478094e-08,2500.0,9.30993077119e-06,300.056503981
1.19592869331e-08,2500.0,9.99853735647e-06,300.06249716
1.27530017064e-08,2500.0,1.09773050096e-05,300.071656141
1.38642023889e-08,2500.0,1.23196914607e-05,300.085770376
1.54198833445e-08,2500.0,1.12689154636e-05,300.123337343
1.65088600134e-08,2500.0,8.27831215512e-06,300.141190256
1.72711436817e-08,2500.0,6.42960651417e-06,300.152393011
1.83383408172e-08,2500.0,4.75883151992e-06,300.161058404
1.98324168069e-08,2500.0,3.24793994813e-06,300.16992852
2.08782699997e-08,2500.0,2.48394268862e-06,300.174985629
2.16103672347e-08,2500.0,2.06674459158e-06,300.177762192
2.26353033637e-08,2500.0,1.66430709492e-06,300.180527272
2.40702139442e-08,2500.0,1.31884666191e-06,300.18306734
2.45724326474e-08,2500.0,1.21094398303e-06,300.183925383
2.52755388319e-08,2500.0,1.09868681896e-06,300.184923935
2.62598874901e-08,2500.0,9.87746741858e-07,300.185967555
2.76379756117e-08,2500.0,8.83339319776e-07,300.186838354
2.95672989819e-08,2500.0,7.87722357917e-07,300.187416097
3.22683517001e-08,2500.0,7.01136613997e-07,300.187661438
3.60498255056e-08,2500.0,6.2931314164e-07,300.187660302
4e-08,2500.0,5.90465645025e-07,300.187731929
4.001e-08,2500.0,5.90312261057e-07,300.187733175
4.0024e-08,2500.0,5.90105876461e-07,300.18773491
4.00436e-08,2500.0,5.89830799849e-07,300.187737324
4.007104e-08,2500.0,5.89468198858e-07,300.18774067
4.0109456e-08,2500.0,5.88995290028e-07,300.187745292
4.01632384e-08,2500.0,5.88384409546e-07,300.187751641
4.023853376e-08,2500.0,5.87600995012e-07,300.187760295
4.0343947264e-08,2500.0,5.86600808972e-07,300.187771961
4.04915261696e-08,2500.0,5.85328999508e-07,300.187787442
4.06981366374e-08,2500.0,5.83726397644e-07,300.187819924
4.09873912924e-08,2500.0,5.81745578007e-07,300.187872985
4.13923478094e-08,2500.0,5.79370732386e-07,300.187941425
4.19592869331e-08,2500.0,5.76643739851e-07,300.188027189
4.27530017064e-08,2500.0,5.73717719368e-07,300.18813109
4.38642023889e-08,2500.0,5.70931033619e-07,300.188253517
4.54198833445e-08,2500.0,5.68694833807e-07,300.18845743
4.75978366823e-08,2500.0,5.67159668686e-07,300.188924886
5e-08,2500.0,5.66342420365e-07,300.189447952
5.001e-08,2500.0,2.92716538257e-05,300.223310377
5.0024e-08,2500.0,2.02156872201e-05,300.224779931
5.00289e-08,2500.0,1.23295874838e-05,300.223906388
5.003233e-08,2500.0,7.29967403374e-06,300.225905507
5.0037132e-08,2500.0,4.03804688259e-06,300.233079041
5.00438548e-08,2500.0,2.65897181323e-06,300.240968504
5.005326672e-08,2500.0,2.21782713199e-06,300.250971452
5.0066443408e-08,2500.0,2.10958305432e-06,300.262946185
5.00848907712e-08,2500.0,2.0958274191e-06,300.273248727
5.01107170797e-08,2500.0,2.09902722596e-06,300.277166385
5.01468739116e-08,2500.0,2.10776382982e-06,300.272795037
5.01974934762e-08,2500.0,2.12879748335e-06,300.261204783
5.02683608666e-08,2500.0,2.1685517529e-06,300.245550753
5.03675752133e-08,2500.0,2.23435302737e-06,300.228532738
5.05064752986e-08,2500.0,2.33941098267e-06,300.21215665
5.07009354181e-08,2500.0,2.5091283041e-06,300.200392591
5.09731795853e-08,2500.0,2.79351460955e-06,300.198581255
5.13543214194e-08,2500.0,3.28424730715e-06,300.196908843
5.18543214194e-08,2500.0,4.05208924073e-06,300.195445187
5.23543214194e-08,2500.0,4.88183100414e-06,300.194389731
5.28543214194e-08,2500.0,5.71253149822e-06,300.193605937
5.33543214194e-08,2500.0,6.5098074606e-06,300.193171535
5.38543214194e-08,2500.0,7.282136405e-06,300.193242534
5.43543214194e-08,2500.0,8.05074183063e-06,300.193871825
5.48543214194e-08,2500.0,8.8256430095e-06,300.195121388
5.53543214194e-08,2500.0,9.60757435722e-06,300.197113649
5.58543214194e-08,2500.0,1.03904820567e-05,300.199932536
5.63543214194e-08,2500.0,1.11666986714e-05,300.203627376
5.68543214194e-08,2500.0,1.19296611934e-05,300.20844545
5.73543214194e-08,2500.0,1.26745256973e-05,300.214530052
5.78543214194e-08,2500.0,1.3397685835e-05,300.222019127
5.83543214194e-08,2500.0,1.40956992996e-05,300.231326973
5.88543214194e-08,2500.0,1.47629838323e-05,300.242478341
5.93543214194e-08,2500.0,1.5383560711e-05,300.255621316
5.98543214194e-08,2500.0,1.5789232428e-05,300.271266885
6e-08,2500.0,1.56109633215e-05,300.275981858
