series_id,time_s,time_ns,vce_v,ic_a_um,tmax_k,tpre_k,delta_t_k,delta_t_log_eligible,power_w_um,cumulative_electrical_energy_j_um,d_log_ic_dt_s_inv,d_delta_t_dt_k_s,phase,source_path,source_row,classification_scope
cold300_nonsteady,3.57492675781e-11,0.0357492675781,2500.0,1.30358659713e-07,300.000139998,300.000224307,-8.430899998757013e-05,false,0.0003258966492825,1.1617974044736763e-14,488.2683590778925,2093949.998993594,pre_strike,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,14,diagnostic_only
cold300_nonsteady,4.57492675781e-11,0.0457492675781,2500.0,1.30358660845e-07,300.000159522,300.000224307,-6.478500000639542e-05,false,0.0003258966521125,1.4876940551711764e-14,185.25811995573352,1849000.0002202583,pre_strike,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,15,diagnostic_only
cold300_nonsteady,5.57492675781e-11,0.0557492675781,2500.0,1.30358660196e-07,300.000176978,300.000224307,-4.7328999983164977e-05,false,0.00032589665049,1.8135907064724265e-14,-430.3512213255089,1665950.0005289372,pre_strike,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,16,diagnostic_only
cold300_nonsteady,6.57492675781e-11,0.0657492675781,2500.0,1.30358659723e-07,300.000192841,300.000224307,-3.1465999995816674e-05,false,0.0003258966493075,2.1394873563711765e-14,-655.1156950251877,1522750.0000491994,pre_strike,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,17,diagnostic_only
cold300_nonsteady,7.57492675781e-11,0.07574926757810001,2500.0,1.30358658488e-07,300.000207433,300.000224307,-1.6873999982180976e-05,false,0.00032589664622,2.4653840041349265e-14,5253.965973395226,1406999.999176151,pre_strike,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,18,diagnostic_only
cold300_nonsteady,8.57492675781e-11,0.0857492675781,2500.0,1.30358673421e-07,300.000220981,300.000224307,-3.3260000122936617e-06,false,0.00032589668355250003,2.7912806690211764e-14,37092870.51023581,1349919.9985744786,pre_strike,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,19,diagnostic_only
cold300_nonsteady,8.82492675781e-11,0.0882492675781,2500.0,1.30419114713e-07,300.000224307,300.000224307,0.0,false,0.00032604778678250004,2.872773727813052e-14,19011862256.180386,1322285.7238101182,pre_strike,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,20,diagnostic_only
cold300_nonsteady,9.01242675781e-11,0.09012426757809999,2500.0,1.41665206765e-07,300.000226766,300.000224307,2.459000029375602e-06,true,0.0003541630169125,2.936543490659458e-14,817759868813.5624,809747200.000856,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,21,diagnostic_only
cold300_nonsteady,9.29367675781e-11,0.0929367675781,2500.0,6.02698767813e-06,300.004019997,300.000224307,0.003795690000004015,true,0.015067469195325,5.105210520505364e-14,1409852872875.0095,4901546666.662878,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,22,diagnostic_only
cold300_nonsteady,9.50461425781e-11,0.09504614257810001,2500.0,0.000146178854781,300.024351566,300.000224307,0.02412725900001078,true,0.36544713695250003,4.52376103876588e-13,1106409052595.1582,7465874772.369823,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,23,diagnostic_only
cold300_nonsteady,9.57846069336e-11,0.0957846069336,2500.0,0.000140769327188,300.025281609,300.000224307,0.025057301999993342,true,0.35192331797000004,7.172523592011277e-13,-1070752875011.7428,779093527.993362,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,24,diagnostic_only
cold300_nonsteady,9.68923034668e-11,0.0968923034668,2500.0,2.02478542587e-05,300.025789898,300.000224307,0.025565591000031418,true,0.050619635646750004,9.40200076293809e-13,-1840157612697.9583,1653745358.1287475,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,25,diagnostic_only
cold300_nonsteady,9.8e-11,0.098,2500.0,2.38798558018e-06,300.028945305,300.000224307,0.028720997999982956,true,0.00596996395045,9.715421279383064e-13,-1902885591447.5767,2759838317.506927,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,26,diagnostic_only
cold300_nonsteady,9.82e-11,0.0982,2500.0,1.6814422956e-06,300.029398929,300.000224307,0.02917462200002774,true,0.004203605739,9.725594849072514e-13,-1067721716458.8234,2013845000.0217423,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,27,diagnostic_only
cold300_nonsteady,9.84e-11,0.0984,2500.0,1.55793538022e-06,300.029750843,300.000224307,0.029526535999991665,true,0.00389483845055,9.733693293262064e-13,-278566200418.946,1550554999.8806353,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,28,diagnostic_only
cold300_nonsteady,9.86e-11,0.09860000000000001,2500.0,1.50414623907e-06,300.030019151,300.000224307,0.029794843999980003,true,0.0037603655976749997,9.74134849731029e-13,-142567923495.49808,1176410000.0277915,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,29,diagnostic_only
cold300_nonsteady,9.88e-11,0.0988,2500.0,1.47157653822e-06,300.030221407,300.000224307,0.029997100000002774,true,0.00367894134555,9.748787804253515e-13,-91198742261.0509,885067500.0360442,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,30,diagnostic_only
cold300_nonsteady,9.9e-11,0.09899999999999999,2500.0,1.45026450541e-06,300.030373178,300.000224307,0.030148870999994415,true,0.003625661263525,9.75609240686259e-13,-61598967629.66257,665292500.0594118,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,31,diagnostic_only
cold300_nonsteady,9.92e-11,0.09920000000000001,2500.0,1.43576055749e-06,300.030487524,300.000224307,0.030263217000026543,true,0.003589401393725,9.76330746951984e-13,-43107565589.71216,921025000.0535178,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,32,diagnostic_only
cold300_nonsteady,9.94e-11,0.0994,2500.0,1.42547192037e-06,300.030741588,300.000224307,0.030517281000015828,true,0.003563679800925,9.77046055071449e-13,-31733434193.70197,1468544999.8808293,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,33,diagnostic_only
cold300_nonsteady,9.96e-11,0.0996,2500.0,1.41765109049e-06,300.031074942,300.000224307,0.030850634999978865,true,0.0035441277262249996,9.77756835824164e-13,-25735286580.657467,1585539999.9509506,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,34,diagnostic_only
cold300_nonsteady,9.98e-11,0.0998,2500.0,1.41087321829e-06,300.031375804,300.000224307,0.031151496999996198,true,0.003527183045725,9.78463966901359e-13,-24511048975.956627,1439717500.06242,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,35,diagnostic_only
cold300_nonsteady,1e-10,0.1,2500.0,1.40381975925e-06,300.031650829,300.000224307,0.03142652200000384,true,0.0035095493981250002,9.79167640145744e-13,-27467677628.373993,1324907500.0487454,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,36,diagnostic_only
cold300_nonsteady,1.002e-10,0.1002,2500.0,1.39545670027e-06,300.031905767,300.000224307,0.031681460000015704,true,0.0034886417506750002,9.79867459260624e-13,-32885709900.317123,1236772500.0217636,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,37,diagnostic_only
cold300_nonsteady,1.004e-10,0.1004,2500.0,1.38547443981e-06,300.032145538,300.000224307,0.03192123100001254,true,0.0034636860995250003,9.805626920456442e-13,-37830164353.06825,1171425000.0238926,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,38,diagnostic_only
cold300_nonsteady,1.006e-10,0.1006,2500.0,1.37449952035e-06,300.032374337,300.000224307,0.032150030000025254,true,0.0034362488008750003,9.812526855356842e-13,-39738928860.88785,1125510000.0084715,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,39,diagnostic_only
cold300_nonsteady,1.008e-10,0.1008,2500.0,1.36362564134e-06,300.032595742,300.000224307,0.032371435000015936,true,0.00340906410335,9.819372168261067e-13,-38070014209.509674,1096224999.9124477,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,40,diagnostic_only
cold300_nonsteady,1.01e-10,0.101,2500.0,1.35372719579e-06,300.032812827,300.000224307,0.03258851999999024,true,0.003384317989475,9.826165550353892e-13,-34039683284.615154,1081282499.910703,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,41,diagnostic_only
cold300_nonsteady,1.012e-10,0.1012,2500.0,1.34518451826e-06,300.033028255,300.000224307,0.03280394799998021,true,0.00336296129565,9.832912829639017e-13,-29231228079.23443,6063812500.087906,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,42,diagnostic_only
cold300_nonsteady,1.014e-10,0.10139999999999999,2500.0,1.33799092978e-06,300.035238352,300.000224307,0.03501404500002536,true,0.00334497732445,9.839620768259117e-13,-24728758639.777798,14196580000.031874,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,43,diagnostic_only
cold300_nonsteady,1.016e-10,0.10160000000000001,2500.0,1.33194421217e-06,300.038706887,300.000224307,0.03848257999999305,true,0.003329860530425,9.846295606113992e-13,-21038779906.30798,17733569999.90455,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,44,diagnostic_only
cold300_nonsteady,1.018e-10,0.1018,2500.0,1.3267782973e-06,300.04233178,300.000224307,0.042107472999987294,true,0.0033169457432499997,9.852942412387667e-13,-18335911124.82077,18470005000.06887,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,45,diagnostic_only
cold300_nonsteady,1.02e-10,0.102,2500.0,1.32221098504e-06,300.046094889,300.000224307,0.04587058200002048,true,0.0033055274626,9.859564885593516e-13,-16681533090.738565,19111877500.10837,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,46,diagnostic_only
cold300_nonsteady,1.022e-10,0.10220000000000001,2500.0,1.31795468987e-06,300.049976531,300.000224307,0.049752224000030765,true,0.003294886724675,9.86616529978079e-13,-15095067999.885265,19789462499.98583,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,47,diagnostic_only
cold300_nonsteady,1.0248e-10,0.10248,2500.0,1.3126653538e-06,300.055593831,300.000224307,0.055369524000013826,true,0.0032816633844999997,9.875372469933635e-13,-14403602837.424562,20395516369.03631,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,48,diagnostic_only
cold300_nonsteady,1.02872e-10,0.10287199999999999,2500.0,1.30525945413e-06,300.063682318,300.000224307,0.06345801100002291,true,0.003263148635325,9.888200301492492e-13,-15178255689.354164,20746479591.807095,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,49,diagnostic_only
cold300_nonsteady,1.034208e-10,0.1034208,2500.0,1.29405408045e-06,300.075112119,300.000224307,0.07488781199998584,true,0.003235135201125,9.906031592339711e-13,-14610707065.075935,20464669126.56798,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,50,diagnostic_only
cold300_nonsteady,1.0418912e-10,0.10418912,2500.0,1.28038111787e-06,300.090636743,300.000224307,0.09041243600000826,true,0.0032009527946750002,9.930756467984376e-13,-11320772486.014627,19179114821.94401,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,51,diagnostic_only
cold300_nonsteady,1.05264768e-10,0.10526476800000001,2500.0,1.26732052173e-06,300.110477793,300.000224307,0.11025348599997642,true,0.003168301304325,9.965011845149781e-13,-9461718435.132725,16834696387.662912,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,52,diagnostic_only
cold300_nonsteady,1.067706752e-10,0.1067706752,2500.0,1.24948545869e-06,300.134096441,300.000224307,0.13387213400000064,true,0.003123713646725,1.001238779823625e-12,-8886200632.483128,13768243266.704355,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,53,diagnostic_only
cold300_nonsteady,1.0887894528e-10,0.10887894528,2500.0,1.22726552218e-06,300.160238665,300.000224307,0.16001435800001218,true,0.0030681638054499997,1.0077658548093485e-12,-7842382376.545663,10423018635.887833,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,54,diagnostic_only
cold300_nonsteady,1.11830523392e-10,0.111830523392,2500.0,1.20087513388e-06,300.186835333,300.000224307,0.18661102599998003,true,0.0030021878347,1.0167244133259536e-12,-6363291376.701557,7844914072.193719,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,55,diagnostic_only
cold300_nonsteady,1.15962732749e-10,0.115962732749,2500.0,1.17317334517e-06,300.215810369,300.000224307,0.21558606199999986,true,0.002932933362925,1.0289869949998313e-12,-4458240047.9119215,6171347125.041391,ion_pulse,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,56,diagnostic_only
cold300_nonsteady,1.21747825848e-10,0.121747825848,2500.0,1.14893664059e-06,300.248038449,300.000224307,0.24781414199998153,true,0.002872341601475,1.0457790230670052e-12,-2335995088.6795974,4245967537.1103444,post_pulse_decay,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,57,diagnostic_only
cold300_nonsteady,1.29846956188e-10,0.129846956188,2500.0,1.1357336847e-06,300.274762331,300.000224307,0.2745380239999804,true,0.00283933421175,1.0689088265025726e-12,-711600474.7292029,2301828103.9661283,post_pulse_decay,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,58,diagnostic_only
cold300_nonsteady,1.41185738663e-10,0.14118573866300002,2500.0,1.13315392196e-06,300.292781183,300.000224307,0.2925568759999919,true,0.0028328848049000003,1.101066855292749e-12,-195011123.57055643,928577063.4163352,post_pulse_decay,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,59,diagnostic_only
cold300_nonsteady,1.57060034128e-10,0.15706003412800001,2500.0,1.1297224775e-06,300.300031771,300.000224307,0.29980746400002545,true,0.00282430619375,1.1459688160000033e-12,-331135216.9396836,95521457.10514532,post_pulse_decay,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,60,diagnostic_only
cold300_nonsteady,1.79284047779e-10,0.179284047779,2500.0,1.11894819719e-06,300.296420389,300.000224307,0.2961960819999945,true,0.002797370492975,1.2084369257136457e-12,-366700507.45867914,-126104190.45143086,post_pulse_decay,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,61,diagnostic_only
cold300_nonsteady,2.1039766689e-10,0.21039766689,2500.0,1.10784099358e-06,300.293305672,300.000224307,0.2930813649999777,true,0.00276960248395,1.2950412641162829e-12,-173458063.56324223,-236799571.28180328,post_pulse_decay,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,62,diagnostic_only
cold300_nonsteady,2.53956733647e-10,0.253956733647,2500.0,1.10454839036e-06,300.278737929,300.000224307,0.2785136219999913,true,0.0027613709759,1.4155032852006835e-12,26961042.538477235,86947072.45549361,post_pulse_decay,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,63,diagnostic_only
cold300_nonsteady,3.14939427105e-10,0.314939427105,2500.0,1.1109679088e-06,300.302395272,300.000224307,0.30217096500001617,true,0.002777419772,1.5843884743542795e-12,137462459.87699926,411773171.7574809,post_pulse_decay,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,64,diagnostic_only
cold300_nonsteady,4e-10,0.4,2500.0,1.12694679165e-06,300.338874628,300.000224307,0.3386503209999887,true,0.002817366979125,1.8223363574923035e-12,157146981.70318836,424796019.7398575,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,65,diagnostic_only
cold300_nonsteady,4.1e-10,0.41,2500.0,1.12768866343e-06,300.342776625,300.000224307,0.34255231800000274,true,0.002819221658575,1.8505193006808032e-12,103200641.0674285,362402166.6676455,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,66,diagnostic_only
cold300_nonsteady,4.24e-10,0.424,2500.0,1.12974149035e-06,300.34757228,300.000224307,0.3473479730000122,true,0.0028243537258750002,1.8900243283719534e-12,147862010.37950265,310218928.57112426,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,67,diagnostic_only
cold300_nonsteady,4.436e-10,0.4436,2500.0,1.13330514539e-06,300.353199981,300.000224307,0.3529756739999925,true,0.002833262863475,1.9454689709475836e-12,171527586.65465552,252518261.05446103,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,68,diagnostic_only
cold300_nonsteady,4.7104e-10,0.47103999999999996,2500.0,1.13889386172e-06,300.359450739,300.000224307,0.35922643200001403,true,0.0028472346542999997,2.0234053968914564e-12,187635490.70538023,194322810.37459517,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,69,diagnostic_only
cold300_nonsteady,5.09456e-10,0.509456,2500.0,1.14739619135e-06,300.365997304,300.000224307,0.36577299700002186,true,0.0028684904783750002,2.133193045239878e-12,201078021.53114223,156531599.24676254,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,70,diagnostic_only
cold300_nonsteady,5.632384e-10,0.5632384,2500.0,1.16020482927e-06,300.373882702,300.000224307,0.37365839500000675,true,0.002900512073175,2.2883284466541196e-12,213675864.266956,116676474.707612,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,71,diagnostic_only
cold300_nonsteady,6.3853376e-10,0.63853376,2500.0,1.17948275096e-06,300.381057642,300.000224307,0.38083333499997707,true,0.0029487068774,2.5085379699553027e-12,225758632.9853843,66489134.69998433,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,72,diagnostic_only
cold300_nonsteady,7.43947264e-10,0.743947264,2500.0,1.20851599029e-06,300.385897878,300.000224307,0.3856735709999839,true,0.0030212899757250003,2.8231971135337426e-12,239813130.5456897,68793229.91363093,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,73,diagnostic_only
cold300_nonsteady,8.915261696e-10,0.8915261696,2500.0,1.25325842227e-06,300.398461807,300.000224307,0.39823749999999336,true,0.003133146055675,3.2773295805833523e-12,260151403.488878,116494008.83851996,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,74,diagnostic_only
cold300_nonsteady,1.09813663744e-09,1.0981366374400001,2500.0,1.32516372149e-06,300.427158818,300.000224307,0.4269345110000131,true,0.0033129093037249997,3.9432408373474394e-12,283804798.9524032,99117188.8042887,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,75,diagnostic_only
cold300_nonsteady,1.38739129242e-09,1.38739129242,2500.0,1.44264148672e-06,300.447610564,300.000224307,0.4473862570000051,true,0.0036066037168,4.9439915130382275e-12,302365116.245587,54965453.65777747,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,76,diagnostic_only
cold300_nonsteady,1.79234780938e-09,1.79234780938,2500.0,1.63467050312e-06,300.46531645,300.000224307,0.4650921429999926,true,0.0040866762578,6.5017134442942945e-12,302093973.21296555,31996272.744825877,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,77,diagnostic_only
cold300_nonsteady,2.35928693314e-09,2.35928693314,2500.0,1.9349463783e-06,300.478707602,300.000224307,0.47848329499998954,true,0.00483736594575,9.031407777933243e-12,267690756.03866482,-8163002.380248199,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,78,diagnostic_only
cold300_nonsteady,3.15300170639e-09,3.15300170639,2500.0,2.35296380537e-06,300.454209429,300.000224307,0.45398512200000596,true,0.005882409513425,1.3285629851868242e-11,220891740.33609957,-22595737.185457256,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,79,diagnostic_only
cold300_nonsteady,4.26420238895e-09,4.264202388949999,2500.0,2.94721219487e-06,300.435664633,300.000224307,0.4354403259999913,true,0.007368030487175,2.0647578838311764e-11,201327685.28481942,-35554125.70407943,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,80,diagnostic_only
cold300_nonsteady,5.81988334452e-09,5.81988334452,2500.0,4.0252734016e-06,300.359390784,300.000224307,0.3591664770000307,true,0.010063183504,3.4206282657579904e-11,202178528.71878055,-39032999.09644802,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,81,diagnostic_only
cold300_nonsteady,7.99783668233e-09,7.99783668233,2500.0,6.26964913069e-06,300.289929689,300.000224307,0.2897053820000224,true,0.015674122826725,6.223360877220039e-11,192929607.54782277,-10650048.711362693,early_electrical_growth,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,82,diagnostic_only
cold300_nonsteady,1e-08,10.0,2500.0,9.0165438934e-06,300.314872338,300.000224307,0.31464803099999017,true,0.0225413597335,1.0049042744677045e-10,181299005.29281378,12457202.047100127,10_to_40ns,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_cold300_raw.csv,83,diagnostic_only
